MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Time
2,2,1,0,0,-1,1,1,2,0,1,0,1,1,170.97249999999997
2,2,1,0,0,-1,1,1,2,0,1,1,0,0,278.1225
2,2,1,0,0,-1,1,1,2,0,1,1,0,1,162.17000000000002
2,2,1,0,0,-1,1,1,2,0,1,1,1,0,174.89
2,2,1,0,0,-1,1,1,2,0,1,1,1,1,186.2575
2,2,1,0,0,-1,1,1,2,1,0,0,0,0,279.615
2,2,1,0,0,-1,1,1,2,1,0,0,0,1,163.5425
2,2,1,0,0,-1,1,1,2,1,0,0,1,0,163.77
2,2,1,0,0,-1,1,1,2,1,0,0,1,1,176.9675
2,2,1,0,0,-1,1,1,2,1,0,1,0,0,282.5775
2,2,1,0,0,-1,1,1,2,1,0,1,0,1,164.5775
2,2,1,0,0,-1,1,1,2,1,0,1,1,0,166.93
2,2,1,0,0,-1,1,1,2,1,0,1,1,1,178.0925
2,2,1,0,0,-1,1,1,2,1,1,0,0,0,279.6675
2,2,1,0,0,-1,1,1,2,1,1,0,0,1,169.82
2,2,1,0,0,-1,1,1,2,1,1,0,1,0,162.2925
2,2,1,0,0,-1,1,1,2,1,1,0,1,1,172.57750000000001
2,2,1,0,0,-1,1,1,2,1,1,1,0,0,282.505
2,2,1,0,0,-1,1,1,2,1,1,1,0,1,164.4575
2,2,1,0,0,-1,1,1,2,1,1,1,1,0,166.5175
2,2,1,0,0,-1,1,1,2,1,1,1,1,1,181.73250000000002
2,2,1,0,0,0,-1,0,-1,-1,0,0,0,0,287.6975
2,2,1,0,0,0,-1,0,-1,-1,0,0,0,1,173.8
2,2,1,0,0,0,-1,0,-1,-1,0,0,1,0,155.0475
2,2,1,0,0,0,-1,0,-1,-1,0,0,1,1,238.545
2,2,1,0,0,0,-1,0,-1,-1,0,1,0,0,301.645
2,2,1,0,0,0,-1,0,-1,-1,0,1,0,1,158.57
2,2,1,0,0,0,-1,0,-1,-1,0,1,1,0,161.73250000000002
2,2,1,0,0,0,-1,0,-1,-1,0,1,1,1,173.695
2,2,1,0,0,0,-1,0,-1,-1,1,0,0,0,285.68
2,2,1,0,0,0,-1,0,-1,-1,1,0,0,1,148.8225
2,2,1,0,0,0,-1,0,-1,-1,1,0,1,0,147.83499999999998
2,2,1,0,0,0,-1,0,-1,-1,1,0,1,1,264.74
2,2,1,0,0,0,-1,0,-1,-1,1,1,0,0,301.64250000000004
2,2,1,0,0,0,-1,0,-1,-1,1,1,0,1,133.7425
2,2,1,0,0,0,-1,0,-1,-1,1,1,1,0,151.1725
2,2,1,0,0,0,-1,0,-1,-1,1,1,1,1,186.05
2,2,1,0,0,0,-1,0,-1,0,0,0,0,0,278.3875
2,2,1,0,0,0,-1,0,-1,0,0,0,0,1,203.3725
2,2,1,0,0,0,-1,0,-1,0,0,0,1,0,173.04
2,2,1,0,0,0,-1,0,-1,0,0,0,1,1,178.4725
2,2,1,0,0,0,-1,0,-1,0,0,1,0,0,291.12
2,2,1,0,0,0,-1,0,-1,0,0,1,0,1,185.53
2,2,1,0,0,0,-1,0,-1,0,0,1,1,0,176.38000000000002
2,2,1,0,0,0,-1,0,-1,0,0,1,1,1,199.4325
2,2,1,0,0,0,-1,0,-1,0,1,0,0,0,276.18500000000006
2,2,1,0,0,0,-1,0,-1,0,1,0,0,1,187.255
2,2,1,0,0,0,-1,0,-1,0,1,0,1,0,192.77249999999998
2,2,1,0,0,0,-1,0,-1,0,1,0,1,1,267.42249999999996
2,2,1,0,0,0,-1,0,-1,0,1,1,0,0,288.72
2,2,1,0,0,0,-1,0,-1,0,1,1,0,1,163.555
2,2,1,0,0,0,-1,0,-1,0,1,1,1,0,195.3875
2,2,1,0,0,0,-1,0,-1,0,1,1,1,1,234.5075
2,2,1,0,0,0,-1,0,-1,1,0,0,0,0,283.7425
2,2,1,0,0,0,-1,0,-1,1,0,0,0,1,203.89999999999998
2,2,1,0,0,0,-1,0,-1,1,0,0,1,0,156.8275
2,2,1,0,0,0,-1,0,-1,1,0,0,1,1,291.85
2,2,1,0,0,0,-1,0,-1,1,0,1,0,0,286.0275
2,2,1,0,0,0,-1,0,-1,1,0,1,0,1,208.9525
2,2,1,0,0,0,-1,0,-1,1,0,1,1,0,159.025
2,2,1,0,0,0,-1,0,-1,1,0,1,1,1,229.785
2,2,1,0,0,0,-1,0,-1,1,1,0,0,0,287.855
2,2,1,0,0,0,-1,0,-1,1,1,0,0,1,189.22249999999997
2,2,1,0,0,0,-1,0,-1,1,1,0,1,0,211.12
2,2,1,0,0,0,-1,0,-1,1,1,0,1,1,230.4175
2,2,1,0,0,0,-1,0,-1,1,1,1,0,0,291.835
2,2,1,0,0,0,-1,0,-1,1,1,1,0,1,187.805
2,2,1,0,0,0,-1,0,-1,1,1,1,1,0,213.9375
2,2,1,0,0,0,-1,0,-1,1,1,1,1,1,231.0025
2,2,1,0,0,0,-1,0,-1,2,0,0,0,0,296.005
2,2,1,0,0,0,-1,0,-1,2,0,0,0,1,203.8
2,2,1,0,0,0,-1,0,-1,2,0,0,1,0,172.77750000000003
2,2,1,0,0,0,-1,0,-1,2,0,0,1,1,184.3625
2,2,1,0,0,0,-1,0,-1,2,0,1,0,0,295.79249999999996
2,2,1,0,0,0,-1,0,-1,2,0,1,0,1,204.44250000000002
2,2,1,0,0,0,-1,0,-1,2,0,1,1,0,173.46749999999997
2,2,1,0,0,0,-1,0,-1,2,0,1,1,1,182.4675
2,2,1,0,0,0,-1,0,-1,2,1,0,0,0,293.805
2,2,1,0,0,0,-1,0,-1,2,1,0,0,1,190.76
2,2,1,0,0,0,-1,0,-1,2,1,0,1,0,141.97000000000003
2,2,1,0,0,0,-1,0,-1,2,1,0,1,1,180.2175
2,2,1,0,0,0,-1,0,-1,2,1,1,0,0,293.51
2,2,1,0,0,0,-1,0,-1,2,1,1,0,1,191.2825
2,2,1,0,0,0,-1,0,-1,2,1,1,1,0,141.475
2,2,1,0,0,0,-1,0,-1,2,1,1,1,1,184.7625
2,2,1,0,0,0,-1,0,0,-1,0,0,0,0,337.125
2,2,1,0,0,0,-1,0,0,-1,0,0,0,1,198.1675
2,2,1,0,0,0,-1,0,0,-1,0,0,1,0,249.6275
2,2,1,0,0,0,-1,0,0,-1,0,0,1,1,272.58
2,2,1,0,0,0,-1,0,0,-1,0,1,0,0,353.21750000000003
2,2,1,0,0,0,-1,0,0,-1,0,1,0,1,236.44
2,2,1,0,0,0,-1,0,0,-1,0,1,1,0,255.84749999999997
2,2,1,0,0,0,-1,0,0,-1,0,1,1,1,208.45000000000002
2,2,1,0,0,0,-1,0,0,-1,1,0,0,0,333.1125
2,2,1,0,0,0,-1,0,0,-1,1,0,0,1,194.6625
2,2,1,0,0,0,-1,0,0,-1,1,0,1,0,246.5575
2,2,1,0,0,0,-1,0,0,-1,1,0,1,1,266.53249999999997
2,2,1,0,0,0,-1,0,0,-1,1,1,0,0,353.0775
2,2,1,0,0,0,-1,0,0,-1,1,1,0,1,229.1325
2,2,1,0,0,0,-1,0,0,-1,1,1,1,0,255.50249999999997
2,2,1,0,0,0,-1,0,0,-1,1,1,1,1,212.34750000000003
2,2,1,0,0,0,-1,0,0,0,0,0,0,0,324.84
2,2,1,0,0,0,-1,0,0,0,0,0,0,1,219.805
2,2,1,0,0,0,-1,0,0,0,0,0,1,0,244.0025
2,2,1,0,0,0,-1,0,0,0,0,0,1,1,204.51500000000001
2,2,1,0,0,0,-1,0,0,0,0,1,0,0,331.8875
2,2,1,0,0,0,-1,0,0,0,0,1,0,1,252.34
2,2,1,0,0,0,-1,0,0,0,0,1,1,0,246.97000000000003
2,2,1,0,0,0,-1,0,0,0,0,1,1,1,192.3725
2,2,1,0,0,0,-1,0,0,0,1,0,0,0,319.13750000000005
2,2,1,0,0,0,-1,0,0,0,1,0,0,1,220.365
2,2,1,0,0,0,-1,0,0,0,1,0,1,0,244.06249999999997
2,2,1,0,0,0,-1,0,0,0,1,0,1,1,245.60500000000002
2,2,1,0,0,0,-1,0,0,0,1,1,0,0,327.21000000000004
2,2,1,0,0,0,-1,0,0,0,1,1,0,1,245.15
2,2,1,0,0,0,-1,0,0,0,1,1,1,0,251.3325
2,2,1,0,0,0,-1,0,0,0,1,1,1,1,181.22250000000003
2,2,1,0,0,0,-1,0,0,1,0,0,0,0,352.9475
2,2,1,0,0,0,-1,0,0,1,0,0,0,1,227.57750000000001
2,2,1,0,0,0,-1,0,0,1,0,0,1,0,221.3625
2,2,1,0,0,0,-1,0,0,1,0,0,1,1,201.9075
2,2,1,0,0,0,-1,0,0,1,0,1,0,0,346.8575
2,2,1,0,0,0,-1,0,0,1,0,1,0,1,230.44
2,2,1,0,0,0,-1,0,0,1,0,1,1,0,228.4325
2,2,1,0,0,0,-1,0,0,1,0,1,1,1,198.42
2,2,1,0,0,0,-1,0,0,1,1,0,0,0,350.61249999999995
2,2,1,0,0,0,-1,0,0,1,1,0,0,1,223.72249999999997
2,2,1,0,0,0,-1,0,0,1,1,0,1,0,280.74
2,2,1,0,0,0,-1,0,0,1,1,0,1,1,202.93249999999998
2,2,1,0,0,0,-1,0,0,1,1,1,0,0,345.635
2,2,1,0,0,0,-1,0,0,1,1,1,0,1,228.02249999999998
2,2,1,0,0,0,-1,0,0,1,1,1,1,0,279.62749999999994
2,2,1,0,0,0,-1,0,0,1,1,1,1,1,207.275
2,2,1,0,0,0,-1,0,0,2,0,0,0,0,316.08500000000004
2,2,1,0,0,0,-1,0,0,2,0,0,0,1,229.265
2,2,1,0,0,0,-1,0,0,2,0,0,1,0,193.69500000000002
2,2,1,0,0,0,-1,0,0,2,0,0,1,1,166.33249999999998
2,2,1,0,0,0,-1,0,0,2,0,1,0,0,315.8225
2,2,1,0,0,0,-1,0,0,2,0,1,0,1,234.2325
2,2,1,0,0,0,-1,0,0,2,0,1,1,0,196.77749999999997
2,2,1,0,0,0,-1,0,0,2,0,1,1,1,162.42999999999998
2,2,1,0,0,0,-1,0,0,2,1,0,0,0,299.1275
2,2,1,0,0,0,-1,0,0,2,1,0,0,1,224.14000000000001
2,2,1,0,0,0,-1,0,0,2,1,0,1,0,191.075
2,2,1,0,0,0,-1,0,0,2,1,0,1,1,180.43499999999997
2,2,1,0,0,0,-1,0,0,2,1,1,0,0,299.46
2,2,1,0,0,0,-1,0,0,2,1,1,0,1,229.01749999999998
2,2,1,0,0,0,-1,0,0,2,1,1,1,0,198.98250000000002
2,2,1,0,0,0,-1,0,0,2,1,1,1,1,177.4725
2,2,1,0,0,0,-1,0,1,-1,0,0,0,0,392.01
2,2,1,0,0,0,-1,0,1,-1,0,0,0,1,199.6175
2,2,1,0,0,0,-1,0,1,-1,0,0,1,0,264.27
2,2,1,0,0,0,-1,0,1,-1,0,0,1,1,199.8375
2,2,1,0,0,0,-1,0,1,-1,0,1,0,0,409.65500000000003
2,2,1,0,0,0,-1,0,1,-1,0,1,0,1,263.73
2,2,1,0,0,0,-1,0,1,-1,0,1,1,0,270.4125
2,2,1,0,0,0,-1,0,1,-1,0,1,1,1,202.585
2,2,1,0,0,0,-1,0,1,-1,1,0,0,0,392.34749999999997
2,2,1,0,0,0,-1,0,1,-1,1,0,0,1,195.20499999999998
2,2,1,0,0,0,-1,0,1,-1,1,0,1,0,262.3075
2,2,1,0,0,0,-1,0,1,-1,1,0,1,1,168.7625
2,2,1,0,0,0,-1,0,1,-1,1,1,0,0,401.38
2,2,1,0,0,0,-1,0,1,-1,1,1,0,1,262.53
2,2,1,0,0,0,-1,0,1,-1,1,1,1,0,268.40250000000003
2,2,1,0,0,0,-1,0,1,-1,1,1,1,1,191.1675
2,2,1,0,0,0,-1,0,1,0,0,0,0,0,318.8425
2,2,1,0,0,0,-1,0,1,0,0,0,0,1,251.28
2,2,1,0,0,0,-1,0,1,0,0,0,1,0,269.525
2,2,1,0,0,0,-1,0,1,0,0,0,1,1,223.11249999999998
2,2,1,0,0,0,-1,0,1,0,0,1,0,0,325.64
2,2,1,0,0,0,-1,0,1,0,0,1,0,1,277.2125
2,2,1,0,0,0,-1,0,1,0,0,1,1,0,279.0975
2,2,1,0,0,0,-1,0,1,0,0,1,1,1,213.67499999999998
2,2,1,0,0,0,-1,0,1,0,1,0,0,0,317.26750000000004
2,2,1,0,0,0,-1,0,1,0,1,0,0,1,254.77249999999998
2,2,1,0,0,0,-1,0,1,0,1,0,1,0,261.725
2,2,1,0,0,0,-1,0,1,0,1,0,1,1,217.425
2,2,1,0,0,0,-1,0,1,0,1,1,0,0,323.75750000000005
2,2,1,0,0,0,-1,0,1,0,1,1,0,1,277.59000000000003
2,2,1,0,0,0,-1,0,1,0,1,1,1,0,269.3525
2,2,1,0,0,0,-1,0,1,0,1,1,1,1,208.085
2,2,1,0,0,0,-1,0,1,1,0,0,0,0,359.51750000000004
2,2,1,0,0,0,-1,0,1,1,0,0,0,1,205.35
2,2,1,0,0,0,-1,0,1,1,0,0,1,0,177.1075
2,2,1,0,0,0,-1,0,1,1,0,0,1,1,223.8675
2,2,1,0,0,0,-1,0,1,1,0,1,0,0,362.56499999999994
2,2,1,0,0,0,-1,0,1,1,0,1,0,1,206.63
2,2,1,0,0,0,-1,0,1,1,0,1,1,0,185.5675
2,2,1,0,0,0,-1,0,1,1,0,1,1,1,221.8075
2,2,1,0,0,0,-1,0,1,1,1,0,0,0,360.55
2,2,1,0,0,0,-1,0,1,1,1,0,0,1,201.29
2,2,1,0,0,0,-1,0,1,1,1,0,1,0,177.0025
2,2,1,0,0,0,-1,0,1,1,1,0,1,1,217.935
2,2,1,0,0,0,-1,0,1,1,1,1,0,0,361.3725
2,2,1,0,0,0,-1,0,1,1,1,1,0,1,206.9775
2,2,1,0,0,0,-1,0,1,1,1,1,1,0,184.68749999999997
2,2,1,0,0,0,-1,0,1,1,1,1,1,1,217.6325
2,2,1,0,0,0,-1,0,1,2,0,0,0,0,388.4549999999999
2,2,1,0,0,0,-1,0,1,2,0,0,0,1,210.23499999999999
2,2,1,0,0,0,-1,0,1,2,0,0,1,0,224.1575
2,2,1,0,0,0,-1,0,1,2,0,0,1,1,149.3175
2,2,1,0,0,0,-1,0,1,2,0,1,0,0,388.90999999999997
2,2,1,0,0,0,-1,0,1,2,0,1,0,1,210.065
2,2,1,0,0,0,-1,0,1,2,0,1,1,0,223.58499999999998
2,2,1,0,0,0,-1,0,1,2,0,1,1,1,148.73250000000002
2,2,1,0,0,0,-1,0,1,2,1,0,0,0,377.17
2,2,1,0,0,0,-1,0,1,2,1,0,0,1,206.9125
2,2,1,0,0,0,-1,0,1,2,1,0,1,0,222.24
2,2,1,0,0,0,-1,0,1,2,1,0,1,1,144.17499999999998
2,2,1,0,0,0,-1,0,1,2,1,1,0,0,377.4675
2,2,1,0,0,0,-1,0,1,2,1,1,0,1,206.8675
2,2,1,0,0,0,-1,0,1,2,1,1,1,0,221.785
2,2,1,0,0,0,-1,0,1,2,1,1,1,1,145.8375
2,2,1,0,0,0,-1,0,2,-1,0,0,0,0,326.855
2,2,1,0,0,0,-1,0,2,-1,0,0,0,1,305.48
2,2,1,0,0,0,-1,0,2,-1,0,0,1,0,268.60249999999996
2,2,1,0,0,0,-1,0,2,-1,0,0,1,1,179.7775
2,2,1,0,0,0,-1,0,2,-1,0,1,0,0,342.97249999999997
2,2,1,0,0,0,-1,0,2,-1,0,1,0,1,211.8625
2,2,1,0,0,0,-1,0,2,-1,0,1,1,0,285.8775
2,2,1,0,0,0,-1,0,2,-1,0,1,1,1,197.3525
2,2,1,0,0,0,-1,0,2,-1,1,0,0,0,326.82500000000005
2,2,1,0,0,0,-1,0,2,-1,1,0,0,1,301.3175
2,2,1,0,0,0,-1,0,2,-1,1,0,1,0,268.0
2,2,1,0,0,0,-1,0,2,-1,1,0,1,1,179.75
2,2,1,0,0,0,-1,0,2,-1,1,1,0,0,342.9425
2,2,1,0,0,0,-1,0,2,-1,1,1,0,1,203.4575
2,2,1,0,0,0,-1,0,2,-1,1,1,1,0,285.35249999999996
2,2,1,0,0,0,-1,0,2,-1,1,1,1,1,197.36
2,2,1,0,0,0,-1,0,2,0,0,0,0,0,354.09749999999997
2,2,1,0,0,0,-1,0,2,0,0,0,0,1,203.775
2,2,1,0,0,0,-1,0,2,0,0,0,1,0,227.20999999999998
2,2,1,0,0,0,-1,0,2,0,0,0,1,1,192.64249999999998
2,2,1,0,0,0,-1,0,2,0,0,1,0,0,361.565
2,2,1,0,0,0,-1,0,2,0,0,1,0,1,213.2
2,2,1,0,0,0,-1,0,2,0,0,1,1,0,233.785
2,2,1,0,0,0,-1,0,2,0,0,1,1,1,219.4125
2,2,1,0,0,0,-1,0,2,0,1,0,0,0,354.28249999999997
2,2,1,0,0,0,-1,0,2,0,1,0,0,1,222.2025
2,2,1,0,0,0,-1,0,2,0,1,0,1,0,227.565
2,2,1,0,0,0,-1,0,2,0,1,0,1,1,192.625
2,2,1,0,0,0,-1,0,2,0,1,1,0,0,361.575
2,2,1,0,0,0,-1,0,2,0,1,1,0,1,211.4525
2,2,1,0,0,0,-1,0,2,0,1,1,1,0,233.60250000000002
2,2,1,0,0,0,-1,0,2,0,1,1,1,1,219.2475
2,2,1,0,0,0,-1,0,2,1,0,0,0,0,406.61
2,2,1,0,0,0,-1,0,2,1,0,0,0,1,214.5225
2,2,1,0,0,0,-1,0,2,1,0,0,1,0,229.3
2,2,1,0,0,0,-1,0,2,1,0,0,1,1,198.7575
2,2,1,0,0,0,-1,0,2,1,0,1,0,0,406.435
2,2,1,0,0,0,-1,0,2,1,0,1,0,1,214.5625
2,2,1,0,0,0,-1,0,2,1,0,1,1,0,229.0625
2,2,1,0,0,0,-1,0,2,1,0,1,1,1,191.3475
2,2,1,0,0,0,-1,0,2,1,1,0,0,0,406.7625
2,2,1,0,0,0,-1,0,2,1,1,0,0,1,212.39249999999998
2,2,1,0,0,0,-1,0,2,1,1,0,1,0,229.41250000000002
2,2,1,0,0,0,-1,0,2,1,1,0,1,1,198.755
2,2,1,0,0,0,-1,0,2,1,1,1,0,0,406.585
2,2,1,0,0,0,-1,0,2,1,1,1,0,1,210.14
2,2,1,0,0,0,-1,0,2,1,1,1,1,0,229.4425
2,2,1,0,0,0,-1,0,2,1,1,1,1,1,206.74749999999997
2,2,1,0,0,0,-1,0,2,2,0,0,0,0,275.2575
2,2,1,0,0,0,-1,0,2,2,0,0,0,1,166.4775
2,2,1,0,0,0,-1,0,2,2,0,0,1,0,188.8525
2,2,1,0,0,0,-1,0,2,2,0,0,1,1,218.86249999999998
2,2,1,0,0,0,-1,0,2,2,0,1,0,0,275.13750000000005
2,2,1,0,0,0,-1,0,2,2,0,1,0,1,165.70999999999998
2,2,1,0,0,0,-1,0,2,2,0,1,1,0,182.2175
2,2,1,0,0,0,-1,0,2,2,0,1,1,1,217.7225
2,2,1,0,0,0,-1,0,2,2,1,0,0,0,275.27500000000003
2,2,1,0,0,0,-1,0,2,2,1,0,0,1,157.8925
2,2,1,0,0,0,-1,0,2,2,1,0,1,0,188.41
2,2,1,0,0,0,-1,0,2,2,1,0,1,1,218.7725
2,2,1,0,0,0,-1,0,2,2,1,1,0,0,275.2125
2,2,1,0,0,0,-1,0,2,2,1,1,0,1,159.2575
2,2,1,0,0,0,-1,0,2,2,1,1,1,0,181.8875
2,2,1,0,0,0,-1,0,2,2,1,1,1,1,217.6625
2,2,1,0,0,0,-1,1,-1,-1,0,0,0,0,262.7925
2,2,1,0,0,0,-1,1,-1,-1,0,0,0,1,184.53500000000003
2,2,1,0,0,0,-1,1,-1,-1,0,0,1,0,145.3675
2,2,1,0,0,0,-1,1,-1,-1,0,0,1,1,225.3025
2,2,1,0,0,0,-1,1,-1,-1,0,1,0,0,288.91499999999996
2,2,1,0,0,0,-1,1,-1,-1,0,1,0,1,160.285
2,2,1,0,0,0,-1,1,-1,-1,0,1,1,0,154.6025
2,2,1,0,0,0,-1,1,-1,-1,0,1,1,1,190.34
2,2,1,0,0,0,-1,1,-1,-1,1,0,0,0,269.0625
2,2,1,0,0,0,-1,1,-1,-1,1,0,0,1,164.66
2,2,1,0,0,0,-1,1,-1,-1,1,0,1,0,145.455
2,2,1,0,0,0,-1,1,-1,-1,1,0,1,1,228.17999999999998
2,2,1,0,0,0,-1,1,-1,-1,1,1,0,0,296.81
2,2,1,0,0,0,-1,1,-1,-1,1,1,0,1,138.84000000000003
2,2,1,0,0,0,-1,1,-1,-1,1,1,1,0,149.1325
2,2,1,0,0,0,-1,1,-1,-1,1,1,1,1,174.98000000000002
2,2,1,0,0,0,-1,1,-1,0,0,0,0,0,276.64
2,2,1,0,0,0,-1,1,-1,0,0,0,0,1,178.79
2,2,1,0,0,0,-1,1,-1,0,0,0,1,0,167.07999999999998
2,2,1,0,0,0,-1,1,-1,0,0,0,1,1,215.12
2,2,1,0,0,0,-1,1,-1,0,0,1,0,0,284.2825
2,2,1,0,0,0,-1,1,-1,0,0,1,0,1,170.66750000000002
2,2,1,0,0,0,-1,1,-1,0,0,1,1,0,172.41000000000003
2,2,1,0,0,0,-1,1,-1,0,0,1,1,1,203.62
2,2,1,0,0,0,-1,1,-1,0,1,0,0,0,277.77000000000004
2,2,1,0,0,0,-1,1,-1,0,1,0,0,1,158.41
2,2,1,0,0,0,-1,1,-1,0,1,0,1,0,159.425
2,2,1,0,0,0,-1,1,-1,0,1,0,1,1,211.46749999999997
2,2,1,0,0,0,-1,1,-1,0,1,1,0,0,286.755
2,2,1,0,0,0,-1,1,-1,0,1,1,0,1,150.24
2,2,1,0,0,0,-1,1,-1,0,1,1,1,0,162.685
2,2,1,0,0,0,-1,1,-1,0,1,1,1,1,202.4075
2,2,1,0,0,0,-1,1,-1,1,0,0,0,0,305.125
2,2,1,0,0,0,-1,1,-1,1,0,0,0,1,183.9275
2,2,1,0,0,0,-1,1,-1,1,0,0,1,0,151.395
2,2,1,0,0,0,-1,1,-1,1,0,0,1,1,185.45
2,2,1,0,0,0,-1,1,-1,1,0,1,0,0,307.52
2,2,1,0,0,0,-1,1,-1,1,0,1,0,1,183.2475
2,2,1,0,0,0,-1,1,-1,1,0,1,1,0,154.76250000000002
2,2,1,0,0,0,-1,1,-1,1,0,1,1,1,181.25750000000002
2,2,1,0,0,0,-1,1,-1,1,1,0,0,0,297.1975
2,2,1,0,0,0,-1,1,-1,1,1,0,0,1,163.535
2,2,1,0,0,0,-1,1,-1,1,1,0,1,0,176.4675
2,2,1,0,0,0,-1,1,-1,1,1,0,1,1,220.2475
2,2,1,0,0,0,-1,1,-1,1,1,1,0,0,302.6925
2,2,1,0,0,0,-1,1,-1,1,1,1,0,1,163.595
2,2,1,0,0,0,-1,1,-1,1,1,1,1,0,177.45749999999998
2,2,1,0,0,0,-1,1,-1,1,1,1,1,1,216.61249999999998
2,2,1,0,0,0,-1,1,-1,2,0,0,0,0,251.465
2,2,1,0,0,0,-1,1,-1,2,0,0,0,1,170.5775
2,2,1,0,0,0,-1,1,-1,2,0,0,1,0,154.7625
2,2,1,0,0,0,-1,1,-1,2,0,0,1,1,188.2975
2,2,1,0,0,0,-1,1,-1,2,0,1,0,0,251.49249999999998
2,2,1,0,0,0,-1,1,-1,2,0,1,0,1,170.70499999999998
2,2,1,0,0,0,-1,1,-1,2,0,1,1,0,152.98250000000002
2,2,1,0,0,0,-1,1,-1,2,0,1,1,1,191.05
2,2,1,0,0,0,-1,1,-1,2,1,0,0,0,250.06500000000003
2,2,1,0,0,0,-1,1,-1,2,1,0,0,1,151.395
2,2,1,0,0,0,-1,1,-1,2,1,0,1,0,136.5475
2,2,1,0,0,0,-1,1,-1,2,1,0,1,1,190.27999999999997
2,2,1,0,0,0,-1,1,-1,2,1,1,0,0,249.9725
2,2,1,0,0,0,-1,1,-1,2,1,1,0,1,150.1
2,2,1,0,0,0,-1,1,-1,2,1,1,1,0,134.935
2,2,1,0,0,0,-1,1,-1,2,1,1,1,1,191.2325
2,2,1,0,0,0,-1,1,0,-1,0,0,0,0,282.4
2,2,1,0,0,0,-1,1,0,-1,0,0,0,1,159.2225
2,2,1,0,0,0,-1,1,0,-1,0,0,1,0,148.5125
2,2,1,0,0,0,-1,1,0,-1,0,0,1,1,219.795
2,2,1,0,0,0,-1,1,0,-1,0,1,0,0,294.915
2,2,1,0,0,0,-1,1,0,-1,0,1,0,1,163.89249999999998
2,2,1,0,0,0,-1,1,0,-1,0,1,1,0,158.01999999999998
2,2,1,0,0,0,-1,1,0,-1,0,1,1,1,169.2475
2,2,1,0,0,0,-1,1,0,-1,1,0,0,0,280.9425
2,2,1,0,0,0,-1,1,0,-1,1,0,0,1,153.5025
2,2,1,0,0,0,-1,1,0,-1,1,0,1,0,147.39
2,2,1,0,0,0,-1,1,0,-1,1,0,1,1,214.32250000000002
2,2,1,0,0,0,-1,1,0,-1,1,1,0,0,294.715
2,2,1,0,0,0,-1,1,0,-1,1,1,0,1,159.53
2,2,1,0,0,0,-1,1,0,-1,1,1,1,0,154.67749999999998
2,2,1,0,0,0,-1,1,0,-1,1,1,1,1,169.04
2,2,1,0,0,0,-1,1,0,0,0,0,0,0,294.9525
2,2,1,0,0,0,-1,1,0,0,0,0,0,1,171.48
2,2,1,0,0,0,-1,1,0,0,0,0,1,0,164.84
2,2,1,0,0,0,-1,1,0,0,0,0,1,1,213.39
2,2,1,0,0,0,-1,1,0,0,0,1,0,0,302.48499999999996
2,2,1,0,0,0,-1,1,0,0,0,1,0,1,154.97750000000002
2,2,1,0,0,0,-1,1,0,0,0,1,1,0,168.7875
2,2,1,0,0,0,-1,1,0,0,0,1,1,1,195.26999999999998
2,2,1,0,0,0,-1,1,0,0,1,0,0,0,293.91249999999997
2,2,1,0,0,0,-1,1,0,0,1,0,0,1,166.20999999999998
2,2,1,0,0,0,-1,1,0,0,1,0,1,0,151.6025
2,2,1,0,0,0,-1,1,0,0,1,0,1,1,213.2975
2,2,1,0,0,0,-1,1,0,0,1,1,0,0,302.83
2,2,1,0,0,0,-1,1,0,0,1,1,0,1,150.0925
2,2,1,0,0,0,-1,1,0,0,1,1,1,0,154.11
2,2,1,0,0,0,-1,1,0,0,1,1,1,1,182.1
2,2,1,0,0,0,-1,1,0,1,0,0,0,0,309.1525
2,2,1,0,0,0,-1,1,0,1,0,0,0,1,167.0275
2,2,1,0,0,0,-1,1,0,1,0,0,1,0,153.92499999999998
2,2,1,0,0,0,-1,1,0,1,0,0,1,1,183.195
2,2,1,0,0,0,-1,1,0,1,0,1,0,0,310.1725
2,2,1,0,0,0,-1,1,0,1,0,1,0,1,167.07999999999998
2,2,1,0,0,0,-1,1,0,1,0,1,1,0,159.09
2,2,1,0,0,0,-1,1,0,1,0,1,1,1,174.51
2,2,1,0,0,0,-1,1,0,1,1,0,0,0,305.37
2,2,1,0,0,0,-1,1,0,1,1,0,0,1,161.3525
2,2,1,0,0,0,-1,1,0,1,1,0,1,0,165.875
2,2,1,0,0,0,-1,1,0,1,1,0,1,1,180.165
2,2,1,0,0,0,-1,1,0,1,1,1,0,0,309.4675
2,2,1,0,0,0,-1,1,0,1,1,1,0,1,160.655
2,2,1,0,0,0,-1,1,0,1,1,1,1,0,169.60250000000002
2,2,1,0,0,0,-1,1,0,1,1,1,1,1,174.78
2,2,1,0,0,0,-1,1,0,2,0,0,0,0,280.7
2,2,1,0,0,0,-1,1,0,2,0,0,0,1,163.545
2,2,1,0,0,0,-1,1,0,2,0,0,1,0,133.4925
2,2,1,0,0,0,-1,1,0,2,0,0,1,1,139.10250000000002
2,2,1,0,0,0,-1,1,0,2,0,1,0,0,280.8675
2,2,1,0,0,0,-1,1,0,2,0,1,0,1,161.43
2,2,1,0,0,0,-1,1,0,2,0,1,1,0,131.6775
2,2,1,0,0,0,-1,1,0,2,0,1,1,1,141.52499999999998
